DateKey,Date,Day,DayName,DayOfWeekNumber,WeekOfYear,MonthNumber,MonthName,MonthShort,Quarter,Year,YearMonth,MonthYear,FinancialYear,FinancialQuarter,IsWeekend,Season,IsMonthEnd
20231026,2023-10-26,26,Thursday,4,43,10,October,Oct,Q4,2023,2023-10,Oct 2023,2023/24,FQ3,No,Autumn,No
20231027,2023-10-27,27,Friday,5,43,10,October,Oct,Q4,2023,2023-10,Oct 2023,2023/24,FQ3,No,Autumn,No
20231028,2023-10-28,28,Saturday,6,43,10,October,Oct,Q4,2023,2023-10,Oct 2023,2023/24,FQ3,Yes,Autumn,No
20231029,2023-10-29,29,Sunday,7,43,10,October,Oct,Q4,2023,2023-10,Oct 2023,2023/24,FQ3,Yes,Autumn,No
20231030,2023-10-30,30,Monday,1,44,10,October,Oct,Q4,2023,2023-10,Oct 2023,2023/24,FQ3,No,Autumn,No
20231031,2023-10-31,31,Tuesday,2,44,10,October,Oct,Q4,2023,2023-10,Oct 2023,2023/24,FQ3,No,Autumn,Yes
20231101,2023-11-01,1,Wednesday,3,44,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231102,2023-11-02,2,Thursday,4,44,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231103,2023-11-03,3,Friday,5,44,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231104,2023-11-04,4,Saturday,6,44,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,Yes,Autumn,No
20231105,2023-11-05,5,Sunday,7,44,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,Yes,Autumn,No
20231106,2023-11-06,6,Monday,1,45,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231107,2023-11-07,7,Tuesday,2,45,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231108,2023-11-08,8,Wednesday,3,45,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231109,2023-11-09,9,Thursday,4,45,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231110,2023-11-10,10,Friday,5,45,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231111,2023-11-11,11,Saturday,6,45,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,Yes,Autumn,No
20231112,2023-11-12,12,Sunday,7,45,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,Yes,Autumn,No
20231113,2023-11-13,13,Monday,1,46,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231114,2023-11-14,14,Tuesday,2,46,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231115,2023-11-15,15,Wednesday,3,46,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231116,2023-11-16,16,Thursday,4,46,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231117,2023-11-17,17,Friday,5,46,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231118,2023-11-18,18,Saturday,6,46,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,Yes,Autumn,No
20231119,2023-11-19,19,Sunday,7,46,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,Yes,Autumn,No
20231120,2023-11-20,20,Monday,1,47,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231121,2023-11-21,21,Tuesday,2,47,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231122,2023-11-22,22,Wednesday,3,47,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231123,2023-11-23,23,Thursday,4,47,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231124,2023-11-24,24,Friday,5,47,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231125,2023-11-25,25,Saturday,6,47,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,Yes,Autumn,No
20231126,2023-11-26,26,Sunday,7,47,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,Yes,Autumn,No
20231127,2023-11-27,27,Monday,1,48,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231128,2023-11-28,28,Tuesday,2,48,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231129,2023-11-29,29,Wednesday,3,48,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,No
20231130,2023-11-30,30,Thursday,4,48,11,November,Nov,Q4,2023,2023-11,Nov 2023,2023/24,FQ3,No,Autumn,Yes
20231201,2023-12-01,1,Friday,5,48,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231202,2023-12-02,2,Saturday,6,48,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231203,2023-12-03,3,Sunday,7,48,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231204,2023-12-04,4,Monday,1,49,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231205,2023-12-05,5,Tuesday,2,49,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231206,2023-12-06,6,Wednesday,3,49,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231207,2023-12-07,7,Thursday,4,49,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231208,2023-12-08,8,Friday,5,49,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231209,2023-12-09,9,Saturday,6,49,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231210,2023-12-10,10,Sunday,7,49,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231211,2023-12-11,11,Monday,1,50,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231212,2023-12-12,12,Tuesday,2,50,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231213,2023-12-13,13,Wednesday,3,50,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231214,2023-12-14,14,Thursday,4,50,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231215,2023-12-15,15,Friday,5,50,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231216,2023-12-16,16,Saturday,6,50,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231217,2023-12-17,17,Sunday,7,50,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231218,2023-12-18,18,Monday,1,51,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231219,2023-12-19,19,Tuesday,2,51,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231220,2023-12-20,20,Wednesday,3,51,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231221,2023-12-21,21,Thursday,4,51,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231222,2023-12-22,22,Friday,5,51,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231223,2023-12-23,23,Saturday,6,51,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231224,2023-12-24,24,Sunday,7,51,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231225,2023-12-25,25,Monday,1,52,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231226,2023-12-26,26,Tuesday,2,52,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231227,2023-12-27,27,Wednesday,3,52,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231228,2023-12-28,28,Thursday,4,52,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231229,2023-12-29,29,Friday,5,52,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,No,Winter,No
20231230,2023-12-30,30,Saturday,6,52,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,No
20231231,2023-12-31,31,Sunday,7,52,12,December,Dec,Q4,2023,2023-12,Dec 2023,2023/24,FQ3,Yes,Winter,Yes
20240101,2024-01-01,1,Monday,1,1,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240102,2024-01-02,2,Tuesday,2,1,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240103,2024-01-03,3,Wednesday,3,1,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240104,2024-01-04,4,Thursday,4,1,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240105,2024-01-05,5,Friday,5,1,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240106,2024-01-06,6,Saturday,6,1,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,Yes,Winter,No
20240107,2024-01-07,7,Sunday,7,1,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,Yes,Winter,No
20240108,2024-01-08,8,Monday,1,2,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240109,2024-01-09,9,Tuesday,2,2,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240110,2024-01-10,10,Wednesday,3,2,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240111,2024-01-11,11,Thursday,4,2,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240112,2024-01-12,12,Friday,5,2,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240113,2024-01-13,13,Saturday,6,2,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,Yes,Winter,No
20240114,2024-01-14,14,Sunday,7,2,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,Yes,Winter,No
20240115,2024-01-15,15,Monday,1,3,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240116,2024-01-16,16,Tuesday,2,3,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240117,2024-01-17,17,Wednesday,3,3,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240118,2024-01-18,18,Thursday,4,3,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240119,2024-01-19,19,Friday,5,3,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240120,2024-01-20,20,Saturday,6,3,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,Yes,Winter,No
20240121,2024-01-21,21,Sunday,7,3,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,Yes,Winter,No
20240122,2024-01-22,22,Monday,1,4,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240123,2024-01-23,23,Tuesday,2,4,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240124,2024-01-24,24,Wednesday,3,4,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240125,2024-01-25,25,Thursday,4,4,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240126,2024-01-26,26,Friday,5,4,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240127,2024-01-27,27,Saturday,6,4,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,Yes,Winter,No
20240128,2024-01-28,28,Sunday,7,4,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,Yes,Winter,No
20240129,2024-01-29,29,Monday,1,5,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240130,2024-01-30,30,Tuesday,2,5,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,No
20240131,2024-01-31,31,Wednesday,3,5,1,January,Jan,Q1,2024,2024-01,Jan 2024,2023/24,FQ4,No,Winter,Yes
20240201,2024-02-01,1,Thursday,4,5,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240202,2024-02-02,2,Friday,5,5,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240203,2024-02-03,3,Saturday,6,5,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,Yes,Winter,No
20240204,2024-02-04,4,Sunday,7,5,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,Yes,Winter,No
20240205,2024-02-05,5,Monday,1,6,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240206,2024-02-06,6,Tuesday,2,6,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240207,2024-02-07,7,Wednesday,3,6,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240208,2024-02-08,8,Thursday,4,6,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240209,2024-02-09,9,Friday,5,6,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240210,2024-02-10,10,Saturday,6,6,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,Yes,Winter,No
20240211,2024-02-11,11,Sunday,7,6,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,Yes,Winter,No
20240212,2024-02-12,12,Monday,1,7,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240213,2024-02-13,13,Tuesday,2,7,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240214,2024-02-14,14,Wednesday,3,7,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240215,2024-02-15,15,Thursday,4,7,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240216,2024-02-16,16,Friday,5,7,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240217,2024-02-17,17,Saturday,6,7,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,Yes,Winter,No
20240218,2024-02-18,18,Sunday,7,7,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,Yes,Winter,No
20240219,2024-02-19,19,Monday,1,8,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240220,2024-02-20,20,Tuesday,2,8,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240221,2024-02-21,21,Wednesday,3,8,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240222,2024-02-22,22,Thursday,4,8,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240223,2024-02-23,23,Friday,5,8,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240224,2024-02-24,24,Saturday,6,8,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,Yes,Winter,No
20240225,2024-02-25,25,Sunday,7,8,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,Yes,Winter,No
20240226,2024-02-26,26,Monday,1,9,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240227,2024-02-27,27,Tuesday,2,9,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240228,2024-02-28,28,Wednesday,3,9,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,No
20240229,2024-02-29,29,Thursday,4,9,2,February,Feb,Q1,2024,2024-02,Feb 2024,2023/24,FQ4,No,Winter,Yes
20240301,2024-03-01,1,Friday,5,9,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240302,2024-03-02,2,Saturday,6,9,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240303,2024-03-03,3,Sunday,7,9,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240304,2024-03-04,4,Monday,1,10,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240305,2024-03-05,5,Tuesday,2,10,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240306,2024-03-06,6,Wednesday,3,10,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240307,2024-03-07,7,Thursday,4,10,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240308,2024-03-08,8,Friday,5,10,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240309,2024-03-09,9,Saturday,6,10,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240310,2024-03-10,10,Sunday,7,10,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240311,2024-03-11,11,Monday,1,11,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240312,2024-03-12,12,Tuesday,2,11,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240313,2024-03-13,13,Wednesday,3,11,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240314,2024-03-14,14,Thursday,4,11,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240315,2024-03-15,15,Friday,5,11,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240316,2024-03-16,16,Saturday,6,11,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240317,2024-03-17,17,Sunday,7,11,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240318,2024-03-18,18,Monday,1,12,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240319,2024-03-19,19,Tuesday,2,12,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240320,2024-03-20,20,Wednesday,3,12,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240321,2024-03-21,21,Thursday,4,12,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240322,2024-03-22,22,Friday,5,12,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240323,2024-03-23,23,Saturday,6,12,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240324,2024-03-24,24,Sunday,7,12,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240325,2024-03-25,25,Monday,1,13,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240326,2024-03-26,26,Tuesday,2,13,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240327,2024-03-27,27,Wednesday,3,13,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240328,2024-03-28,28,Thursday,4,13,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240329,2024-03-29,29,Friday,5,13,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,No,Spring,No
20240330,2024-03-30,30,Saturday,6,13,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,No
20240331,2024-03-31,31,Sunday,7,13,3,March,Mar,Q1,2024,2024-03,Mar 2024,2023/24,FQ4,Yes,Spring,Yes
20240401,2024-04-01,1,Monday,1,14,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240402,2024-04-02,2,Tuesday,2,14,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240403,2024-04-03,3,Wednesday,3,14,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240404,2024-04-04,4,Thursday,4,14,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240405,2024-04-05,5,Friday,5,14,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240406,2024-04-06,6,Saturday,6,14,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,Yes,Spring,No
20240407,2024-04-07,7,Sunday,7,14,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,Yes,Spring,No
20240408,2024-04-08,8,Monday,1,15,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240409,2024-04-09,9,Tuesday,2,15,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240410,2024-04-10,10,Wednesday,3,15,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240411,2024-04-11,11,Thursday,4,15,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240412,2024-04-12,12,Friday,5,15,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240413,2024-04-13,13,Saturday,6,15,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,Yes,Spring,No
20240414,2024-04-14,14,Sunday,7,15,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,Yes,Spring,No
20240415,2024-04-15,15,Monday,1,16,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240416,2024-04-16,16,Tuesday,2,16,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240417,2024-04-17,17,Wednesday,3,16,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240418,2024-04-18,18,Thursday,4,16,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240419,2024-04-19,19,Friday,5,16,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240420,2024-04-20,20,Saturday,6,16,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,Yes,Spring,No
20240421,2024-04-21,21,Sunday,7,16,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,Yes,Spring,No
20240422,2024-04-22,22,Monday,1,17,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240423,2024-04-23,23,Tuesday,2,17,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240424,2024-04-24,24,Wednesday,3,17,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240425,2024-04-25,25,Thursday,4,17,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240426,2024-04-26,26,Friday,5,17,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240427,2024-04-27,27,Saturday,6,17,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,Yes,Spring,No
20240428,2024-04-28,28,Sunday,7,17,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,Yes,Spring,No
20240429,2024-04-29,29,Monday,1,18,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,No
20240430,2024-04-30,30,Tuesday,2,18,4,April,Apr,Q2,2024,2024-04,Apr 2024,2024/25,FQ1,No,Spring,Yes
20240501,2024-05-01,1,Wednesday,3,18,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240502,2024-05-02,2,Thursday,4,18,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240503,2024-05-03,3,Friday,5,18,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240504,2024-05-04,4,Saturday,6,18,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,Yes,Spring,No
20240505,2024-05-05,5,Sunday,7,18,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,Yes,Spring,No
20240506,2024-05-06,6,Monday,1,19,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240507,2024-05-07,7,Tuesday,2,19,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240508,2024-05-08,8,Wednesday,3,19,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240509,2024-05-09,9,Thursday,4,19,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240510,2024-05-10,10,Friday,5,19,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240511,2024-05-11,11,Saturday,6,19,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,Yes,Spring,No
20240512,2024-05-12,12,Sunday,7,19,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,Yes,Spring,No
20240513,2024-05-13,13,Monday,1,20,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240514,2024-05-14,14,Tuesday,2,20,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240515,2024-05-15,15,Wednesday,3,20,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240516,2024-05-16,16,Thursday,4,20,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
20240517,2024-05-17,17,Friday,5,20,5,May,May,Q2,2024,2024-05,May 2024,2024/25,FQ1,No,Spring,No
